Name,X,Y,Population,Distance
City2942,69.87,-41.08,370432,399.13
City2943,12.4,-49.77,946694,76.1
City2944,-141.31,59.65,240443,674.9
City2945,18.14,-24.44,593495,903.57
City2946,150.8,50.36,807865,488.84
City2947,114.81,64.88,825204,29.63
City2948,135.51,-32.29,283647,211.94
City2949,-26.68,-45.55,975787,642.27
City2950,19.72,-6.83,93783,69.81
City2951,8.64,-34.42,882560,843.27
City2952,-37.54,-42.44,279318,686.87
City2953,-83.58,-71.86,7483,455.4
City2954,43.63,69.75,9127,645.29
City2955,-112.54,-74.95,942327,252.04
City2956,147.79,67.46,932901,759.98
City2957,89.99,21.18,669744,7.47
City2958,38.88,-39.26,118492,473.41
City2959,-52.59,51.41,810702,66.17
City2960,-135.97,-53.5,114006,595.97
City2961,-159.98,70.95,139861,794.84
City2962,50.43,81.75,365926,141.55
City2963,-35.68,-23.03,585029,260.2
City2964,-39.02,49.33,402783,86.63
City2965,-3.08,-26.93,790884,833.33
City2966,36.04,-46.31,900815,879.6
City2967,119.22,67.47,167035,180.04
City2968,115.52,-89.93,88046,195.05
City2969,-45.43,4.02,82149,828.17
City2970,10.24,16.35,908712,872.59
City2971,132.75,43.77,692240,129.24
City2972,-73.97,18.14,866834,907.56
City2973,-170.48,-54.24,575236,403.35
City2974,33.46,-69.88,494701,286.41
City2975,63.88,30.98,878068,397.77
City2976,-37.85,-86.91,430053,715.32
City2977,-14.41,66.9,255215,368.0
City2978,-13.13,-67.29,278021,305.14
City2979,121.28,-59.79,573509,798.98
City2980,-131.34,-51.14,161535,573.93
City2981,-69.23,-57.54,617527,819.27
City2982,47.85,29.04,478841,480.28
City2983,51.59,61.83,985606,134.36
City2984,144.1,42.24,158482,83.07
City2985,-149.82,35.05,242794,176.08
City2986,52.41,61.16,465148,125.89
City2987,96.59,53.07,366984,104.05
City2988,-154.91,20.98,326285,542.97
City2989,31.57,-55.19,471393,149.0
City2990,-61.11,69.1,131932,144.75
City2991,82.55,-60.87,640692,108.83
City2992,-38.3,-24.78,733986,197.5
City2993,-127.07,54.24,653045,18.61
City2994,-92.31,67.85,126326,793.44
City2995,-157.56,82.44,84702,662.84
City2996,-16.87,-74.42,409931,711.35
City2997,3.34,46.36,883617,139.59
City2998,-158.09,-28.82,435883,908.49
City2999,45.88,-62.01,425397,24.81
City3000,-71.95,37.64,67598,517.31
City3001,174.34,9.05,734308,928.77
City3002,27.6,20.21,940555,102.97
City3003,-161.96,-64.25,563760,304.8
City3004,-63.18,-3.46,552738,381.21
City3005,-45.09,16.3,38100,998.64
City3006,144.25,-62.2,512834,102.35
City3007,-53.55,40.76,448738,482.15
City3008,-60.05,63.75,404265,133.34
City3009,-66.89,-21.29,43665,505.49
City3010,128.77,39.2,958298,687.7
City3011,-6.57,-87.81,611618,241.7
City3012,-4.46,-18.16,793069,252.66
City3013,61.75,-73.16,49817,789.07
City3014,-122.23,37.01,356256,826.41
City3015,103.08,39.53,34726,241.45
City3016,-126.41,45.83,278539,8.97
City3017,20.63,-44.65,582041,671.03
City3018,85.81,-6.99,281865,632.18
City3019,31.91,-81.44,366423,760.24
City3020,131.57,75.73,485925,180.25
City3021,-88.41,-23.55,731920,644.93
City3022,48.54,15.44,1187,258.38
City3023,-32.42,-65.96,468958,421.46
City3024,-133.43,56.98,721881,576.57
City3025,-37.33,-24.06,90113,510.85
City3026,103.92,-9.64,284274,747.43
City3027,-114.4,86.23,894196,996.74
City3028,-162.11,-51.4,711768,796.95
City3029,172.32,65.8,633939,251.16
City3030,-163.16,-35.99,939997,65.23
City3031,-126.28,18.71,562987,966.51
City3032,108.29,-66.44,940822,815.23
City3033,-123.21,-20.59,328516,449.36
City3034,-121.24,-41.08,553576,23.15
City3035,-133.83,-1.92,266210,605.65
City3036,66.21,-68.22,917360,748.06
City3037,91.79,74.01,935420,623.89
City3038,-54.49,-32.97,707147,972.06
City3039,-36.48,-24.99,715702,880.45
City3040,-60.97,86.18,157185,731.2
City3041,151.91,52.3,106378,437.71
City3042,-83.88,23.44,471785,1.25
City3043,118.03,24.04,579832,642.1
City3044,152.3,-9.18,439569,405.5
City3045,153.6,17.22,27658,301.87
City3046,145.92,-70.69,293539,860.01
City3047,-59.3,-89.24,557225,368.49
City3048,-107.77,7.96,273501,146.51
City3049,-117.63,6.33,528911,62.76
City3050,164.87,54.9,921417,395.24
City3051,-23.23,28.81,416589,873.98
City3052,83.71,-39.75,568302,603.22
City3053,52.96,-4.67,405092,212.91
City3054,-17.7,-11.22,139514,198.77
City3055,81.94,-74.46,39942,61.66
City3056,-73.9,-86.16,586362,313.58
City3057,-115.05,12.33,299007,980.68
City3058,85.44,23.98,864207,364.82
City3059,179.3,19.14,135244,328.84
City3060,164.91,0.51,618016,867.59
City3061,96.22,-24.42,515032,586.47
City3062,-70.16,44.2,985929,6.5
City3063,-111.68,-53.35,373293,571.45
City3064,34.3,-15.27,989382,746.52
City3065,-40.18,-38.56,681239,307.46
City3066,-21.23,-38.67,614853,416.19
City3067,-13.57,-67.22,972292,245.71
City3068,-14.8,75.09,275538,239.27
City3069,108.04,67.86,508795,307.44
City3070,-129.4,30.95,600598,54.88
City3071,-176.91,59.36,311134,514.3
City3072,152.64,84.05,632030,244.58
City3073,-40.41,-14.59,403810,909.83
City3074,43.9,-21.82,75363,723.24
City3075,47.04,-77.25,779109,119.27
City3076,-104.23,-67.56,942523,386.78
City3077,-160.75,15.81,153918,478.79
City3078,-66.28,-76.46,233992,759.69
City3079,-74.23,34.37,908913,146.32
City3080,27.17,7.73,301122,646.32
City3081,165.46,39.95,828705,833.22
City3082,146.21,-6.89,26617,628.19
City3083,173.6,-15.26,652256,811.17
City3084,-111.66,-9.2,633850,816.29
City3085,26.59,-44.86,116115,242.89
City3086,105.45,7.87,504108,34.61
City3087,120.21,76.83,565326,63.5
City3088,100.57,-16.27,680902,256.9
City3089,53.13,25.8,533642,39.85
City3090,85.48,5.57,968916,558.69
City3091,-129.79,-52.84,843379,496.83
City3092,-135.19,-64.68,196628,980.36
City3093,-69.75,-52.22,931073,674.62
City3094,90.4,21.29,882021,511.43
City3095,108.95,45.66,956052,149.6
City3096,-69.95,-5.96,73141,414.47
City3097,-104.74,-76.79,552657,645.85
City3098,-150.72,10.31,257746,363.1
City3099,-142.13,-62.3,121018,557.95
City3100,104.08,-34.75,158492,152.22
City3101,-80.32,-25.7,240956,886.1
City3102,60.91,-70.79,10471,416.82
City3103,39.56,32.05,611447,2.34
City3104,106.92,-28.59,155185,770.18
City3105,6.29,42.38,556681,333.66
City3106,106.67,0.6,292892,102.94
City3107,-69.77,-89.72,146443,177.23
City3108,37.89,-82.84,15520,856.95
City3109,-137.34,-69.71,128158,443.35
City3110,-17.28,22.7,466652,538.95
City3111,73.22,3.39,410029,133.91
City3112,-7.56,-12.19,962860,569.34
City3113,-62.04,-28.97,275724,515.51
City3114,96.56,-23.01,33522,684.23
City3115,130.36,-10.12,172462,930.43
City3116,-65.59,12.28,132645,88.21
City3117,-106.42,-20.95,448617,54.18
City3118,3.1,31.6,39698,460.23
City3119,-21.96,-20.93,474775,62.42
City3120,-165.47,-17.36,288716,743.11
City3121,-131.36,59.29,830665,409.87
City3122,30.9,20.69,432680,11.29
City3123,-20.5,-84.12,560611,89.65
City3124,110.17,-37.39,657565,246.89
City3125,-35.76,-28.42,779044,591.81
City3126,-99.3,-64.59,166306,578.81
City3127,-115.62,55.8,572392,415.43
City3128,-133.99,-52.24,982812,818.81
City3129,104.5,-48.21,392797,152.8
City3130,-144.23,-9.51,624987,898.15
City3131,-41.88,34.72,168330,263.18
City3132,-11.15,-80.05,301054,619.61
City3133,17.3,2.53,454223,290.01
City3134,43.91,-30.52,742512,928.56
City3135,-150.26,-61.9,187304,259.47
City3136,-63.14,-76.89,705088,415.09
City3137,125.37,80.13,853616,669.11
City3138,154.33,-0.19,650856,984.61
City3139,145.66,-45.76,438481,836.97
City3140,-58.68,-86.12,495733,371.51
City3141,52.53,4.31,768571,350.52
City3142,-125.07,18.05,940894,972.76
City3143,-33.13,-32.1,742806,632.42
City3144,-73.96,-1.88,793023,347.17
City3145,-20.57,-59.58,814208,141.11
City3146,-54.13,-30.89,928249,917.91
City3147,-91.76,-76.68,393905,44.19
City3148,-88.95,15.88,163098,497.33
City3149,57.01,-76.22,448166,105.54
City3150,-93.5,-25.04,613200,619.02
City3151,36.84,52.28,64770,577.88
City3152,104.84,45.04,340997,203.52
City3153,37.99,-34.55,391309,991.97
City3154,58.75,-28.61,588295,436.53
City3155,38.16,63.69,870972,733.09
City3156,23.99,-8.63,175396,370.4
City3157,-4.99,-88.7,434139,617.01
City3158,73.02,38.62,253216,951.97
City3159,62.72,77.49,822168,530.45
City3160,-28.51,-87.77,890610,791.81
City3161,-150.42,47.64,126692,596.52
City3162,113.19,18.03,751135,599.7
City3163,55.4,55.44,58193,244.62
City3164,109.95,70.06,461389,118.2
City3165,-39.81,-10.48,951464,970.49
City3166,139.4,32.65,102165,914.06
City3167,-78.09,2.58,170589,868.42
City3168,-135.42,28.26,291413,206.03
City3169,2.25,-4.67,688077,56.25
City3170,-1.93,14.61,108813,226.54
City3171,-165.43,42.61,44217,520.25
City3172,1.25,-55.85,682967,412.24
City3173,-141.03,37.93,945304,185.81
City3174,126.85,-29.79,483878,460.38
City3175,148.83,86.2,616168,631.46
City3176,-52.65,31.14,143759,820.43
City3177,3.95,27.32,816179,953.09
City3178,-150.07,35.04,519149,522.36
City3179,66.21,-84.51,92786,731.47
City3180,-95.34,16.93,9815,797.57
City3181,-17.15,-56.71,887089,553.31
City3182,125.87,-9.29,789392,147.69
City3183,85.24,-65.12,858631,720.55
City3184,-155.99,30.06,228446,209.16
City3185,-30.03,82.93,980897,387.08
City3186,-75.08,-12.69,474805,35.14
City3187,127.59,30.89,798980,468.41
City3188,170.57,28.5,369481,801.04
City3189,-47.75,53.13,698876,751.27
City3190,42.1,25.02,680879,563.81
City3191,-7.67,-19.08,460242,578.09
City3192,32.18,-72.27,812943,385.96
City3193,-87.24,-75.3,113150,474.58
City3194,-78.61,46.08,844175,602.69
City3195,176.05,77.68,582047,647.3
City3196,87.99,-64.51,758544,479.78
City3197,176.82,-14.4,67883,602.02
City3198,67.31,31.89,553056,378.45
City3199,23.78,6.17,920086,939.44
City3200,56.02,19.63,109149,131.38
City3201,171.06,-31.21,146671,569.9
City3202,105.85,-5.68,681203,325.51
City3203,-177.39,-23.74,778125,727.73
City3204,-84.93,-83.06,390040,681.77
City3205,-130.23,-46.11,399831,550.34
City3206,-131.54,-86.98,409338,692.08
City3207,55.6,-52.88,582016,934.82
City3208,110.0,21.91,248526,939.14
City3209,58.28,-44.83,829357,894.63
City3210,12.03,-79.41,968180,234.83
City3211,-93.74,-50.26,860948,508.47
City3212,119.89,-84.93,115577,293.51
City3213,-153.94,13.81,198182,84.45
City3214,138.79,-56.81,958266,607.13
City3215,161.86,44.3,120017,668.6
City3216,-7.75,14.47,19860,467.85
City3217,-14.03,72.71,753224,363.94
City3218,127.08,74.02,99809,429.25
City3219,145.73,6.47,29100,928.03
City3220,64.06,42.64,707615,838.0
City3221,-57.87,70.23,97767,938.78
City3222,116.25,-83.95,178772,52.5
City3223,86.92,30.7,891817,301.84
City3224,-45.5,42.89,2376,314.21
City3225,-120.02,81.33,300523,676.64
City3226,150.03,88.2,651215,906.47
City3227,-57.38,77.87,827037,386.41
City3228,-158.56,11.68,484027,177.05
City3229,30.63,61.57,448432,855.66
City3230,-137.79,67.81,15762,319.8
City3231,-4.38,-79.62,849562,247.8
City3232,-91.63,-38.91,386186,222.41
City3233,108.98,82.7,958865,69.36
City3234,-79.3,-12.6,369857,872.2
City3235,47.14,-56.54,190117,7.03
City3236,63.1,-6.09,345515,662.18
City3237,-138.09,-59.01,848476,320.79
City3238,115.88,-79.84,654913,179.18
City3239,74.1,-21.1,469846,890.52
City3240,178.17,-12.81,184563,37.46
City3241,72.32,-22.81,900196,257.89
City3242,76.22,20.23,928539,804.27
City3243,-127.72,74.89,760876,787.36
City3244,120.65,-78.43,238163,597.02
City3245,114.79,17.83,267003,291.46
City3246,-87.75,55.81,411441,846.36
City3247,92.92,13.58,809688,276.04
City3248,43.66,-58.48,206435,194.54
City3249,-102.23,12.68,914348,664.45
City3250,15.52,17.66,89037,426.48
City3251,66.58,-52.9,805048,427.08
City3252,-155.07,18.79,424899,910.4
City3253,-92.72,84.92,505868,487.62
City3254,-140.05,-45.96,188845,691.17
City3255,-46.64,-47.54,164272,269.16
City3256,118.86,-77.99,814958,944.06
City3257,-132.21,67.41,848461,52.72
City3258,157.21,45.91,353306,977.05
City3259,154.97,-2.89,83267,709.36
City3260,175.25,63.59,974969,26.83
City3261,133.11,44.62,530625,248.89
City3262,78.17,-3.98,26207,871.64
City3263,-60.07,-45.21,231027,38.1
City3264,40.12,29.27,14693,227.54
City3265,44.75,11.73,243552,842.53
City3266,99.92,21.21,9658,657.31
City3267,-20.59,56.44,522283,815.94
City3268,-62.98,21.55,874591,542.94
City3269,-17.23,-83.73,19145,917.17
City3270,95.06,-62.28,48220,721.98
City3271,103.25,59.32,926962,378.52
City3272,-24.24,71.32,190829,708.5
City3273,-144.42,58.57,727331,822.04
City3274,-55.12,-9.5,1801,921.55
City3275,93.53,69.38,275210,145.62
City3276,83.3,25.68,986947,919.75
City3277,-112.7,69.22,525518,660.76
City3278,105.98,-21.75,447484,956.19
City3279,166.68,11.22,682494,327.05
City3280,33.57,-66.7,808712,529.08
City3281,-117.13,46.21,164664,868.88
City3282,-154.79,33.91,776052,942.52
City3283,-115.78,-33.3,145088,689.81
City3284,114.08,-34.03,904414,661.93
City3285,154.84,-79.95,978763,20.87
City3286,32.37,50.18,788636,820.98
City3287,-149.29,73.16,755029,418.18
City3288,-150.66,-75.86,80185,893.97
City3289,-63.39,70.02,687390,76.28
City3290,120.89,37.86,981002,948.06
City3291,-24.21,-63.46,298891,427.02
City3292,18.52,-59.29,889289,384.85
City3293,-46.03,51.71,688131,516.96
City3294,12.05,16.71,720201,981.36
City3295,61.88,34.08,136738,847.74
City3296,72.97,-58.86,558755,946.32
City3297,-56.01,-4.97,909261,765.33
City3298,148.27,-41.99,469558,558.56
City3299,-2.5,-57.67,645212,130.02
City3300,-69.26,7.3,69061,596.41
City3301,21.29,60.86,448651,564.5
City3302,-57.86,-28.6,512293,387.89
City3303,106.45,-20.49,483303,295.88
City3304,-96.76,-28.85,793198,327.91
City3305,-24.11,5.46,610271,902.64
City3306,-160.59,69.59,671437,539.18
City3307,-52.35,38.73,468222,879.93
City3308,-177.44,-20.49,967966,3.72
City3309,-152.79,88.02,936051,544.17
City3310,157.21,25.67,497975,654.1
City3311,71.07,-75.19,871505,89.45
City3312,-25.34,-45.09,920974,437.33
City3313,45.96,38.16,839231,858.18
City3314,-85.17,-13.15,845283,519.38
City3315,75.45,2.41,720992,216.68
City3316,123.82,3.36,963432,293.09
City3317,23.85,63.63,908304,689.71
City3318,43.47,-86.65,124580,865.35
City3319,55.47,12.09,908119,751.28
City3320,-34.6,-10.42,951528,172.51
City3321,-141.74,6.97,798470,540.68
City3322,-139.29,14.96,601964,259.02
City3323,-81.59,-72.28,950584,252.09
City3324,-119.77,5.94,884188,560.31
City3325,27.29,16.23,720405,466.97
City3326,-155.43,-53.11,531825,197.29
City3327,63.39,53.21,890772,907.01
City3328,-76.13,83.57,943755,245.44
City3329,60.0,-32.65,48350,900.05
City3330,-128.92,-43.41,629474,695.21
City3331,-35.25,-79.02,939349,761.61
City3332,95.93,-52.39,278867,810.36
City3333,-133.56,-65.18,975864,801.08
City3334,-72.58,80.31,969213,77.48
City3335,153.72,72.1,991748,415.66
City3336,-97.57,0.7,491781,161.28
City3337,-142.92,29.73,920009,909.73
City3338,-165.78,64.36,573767,267.45
City3339,-91.74,31.74,68637,145.51
City3340,-98.28,70.88,628078,532.18
City3341,171.4,9.6,805494,140.28
City3342,-108.69,27.74,991151,45.67
City3343,-21.5,19.04,908427,35.72
City3344,-61.94,-83.78,4614,291.69
City3345,116.97,-28.86,317009,244.45
City3346,113.22,-79.73,464603,275.0
City3347,154.06,51.39,494613,75.57
City3348,8.28,-45.36,823334,6.94
City3349,134.7,-71.48,345422,653.08
City3350,-46.5,81.5,192899,42.24
City3351,42.51,-17.21,172825,958.48
City3352,0.24,-53.9,356866,781.06
City3353,-67.44,79.02,843453,411.13
City3354,93.47,-49.23,577253,890.58
City3355,26.54,45.66,711496,277.99
City3356,1.38,66.99,265975,795.59
City3357,-13.4,54.81,913194,671.74
City3358,-49.9,-67.48,549309,760.53
City3359,-92.87,-4.88,681093,801.29
City3360,54.45,-87.67,741218,471.03
City3361,127.1,73.18,532815,950.27
City3362,-33.76,18.33,814350,101.24
City3363,-25.5,15.58,239538,279.12
City3364,71.18,-10.03,461401,183.9
City3365,73.49,-49.82,764162,72.91
City3366,105.88,-47.98,843756,204.8
City3367,39.54,-73.84,512510,561.97
City3368,130.08,29.95,484186,378.19
City3369,53.21,-58.1,155067,999.8
City3370,19.23,25.72,831069,647.64
City3371,-108.52,13.59,636640,436.72
City3372,-60.8,85.24,696315,76.39
City3373,62.56,-32.5,549279,956.01
City3374,-172.32,63.55,952422,362.81
City3375,-130.08,-26.81,37278,374.8
City3376,-96.43,54.85,541789,329.52
City3377,119.63,69.75,163273,979.57
City3378,143.64,-41.82,195758,377.71
City3379,83.22,2.81,853586,3.91
City3380,-83.48,-17.14,600988,790.57
City3381,154.83,48.85,591965,387.08
City3382,-47.33,61.21,303729,237.05
City3383,-24.74,16.14,608347,541.33
City3384,51.48,29.31,313747,253.0
City3385,-142.21,-5.87,387516,182.1
City3386,-125.98,-32.83,888168,60.56
City3387,-62.99,84.59,757894,404.8
City3388,45.9,-55.74,159845,611.12
City3389,156.57,40.24,777888,886.53
City3390,39.32,87.47,108413,596.85
City3391,62.41,-7.07,724140,965.51
City3392,-153.61,28.66,681867,738.11
City3393,52.04,-5.9,966170,781.66
City3394,-22.65,-75.31,333573,562.99
City3395,46.95,-46.91,590144,209.86
City3396,-114.37,-6.71,499866,516.42
City3397,144.23,62.76,76550,916.58
City3398,159.74,58.81,660944,885.81
City3399,75.39,26.99,514039,869.26
City3400,-137.0,48.92,135358,823.6
City3401,161.57,78.69,571423,49.11
City3402,-144.05,56.76,574631,118.66
City3403,14.42,42.79,699947,706.76
City3404,135.88,-74.19,401072,398.72
City3405,-148.85,64.02,419484,264.63
City3406,-57.93,72.48,505112,190.23
City3407,86.01,-18.13,521598,150.78
City3408,31.88,-43.09,708380,917.7
City3409,62.11,30.65,671279,228.43
City3410,-103.93,-52.41,155132,538.58
City3411,-92.6,-63.16,687611,619.32
City3412,-85.94,31.3,125638,975.78
City3413,-58.64,11.93,629556,440.82
City3414,-169.21,22.51,304663,793.15
City3415,88.02,-48.09,264873,521.11
City3416,166.03,-48.51,36156,500.78
City3417,-63.47,-65.69,333982,437.42
City3418,-17.64,-35.8,709182,624.78
City3419,-10.37,-22.66,910034,473.65
City3420,40.88,63.71,993402,932.32
City3421,113.13,-24.88,807765,242.55
City3422,-5.78,6.64,499020,822.61
City3423,-170.8,-38.24,306924,196.71
City3424,163.21,68.0,871072,385.0
City3425,58.33,-19.58,909399,305.03
City3426,-29.09,81.64,273072,545.67
City3427,169.15,78.31,148666,629.77
City3428,-151.36,-42.33,891433,733.0
City3429,135.39,30.04,57684,202.64
City3430,-61.76,52.11,472631,590.22
City3431,-164.49,37.49,533206,347.79
City3432,-74.81,53.2,135402,602.87
City3433,-118.09,-46.78,575692,73.06
City3434,-133.16,80.24,883190,20.76
City3435,-80.28,-49.15,445001,416.87
City3436,-168.29,-68.12,485615,767.78
City3437,164.01,6.35,241571,895.3
City3438,29.63,53.02,375470,254.38
City3439,113.43,20.28,838266,144.65
City3440,2.16,83.33,918338,365.19
City3441,174.34,59.41,257071,683.56
City3442,37.71,-37.16,902875,457.98
City3443,152.45,-20.44,361474,840.44
City3444,0.0,46.84,940937,310.41
City3445,102.06,-75.81,310200,702.63
City3446,140.12,-47.06,218278,556.53
City3447,-81.15,40.64,63629,696.6
City3448,3.88,-55.01,203007,89.31
City3449,-85.65,-58.95,152951,319.28
City3450,92.49,11.04,783069,741.09
City3451,-145.23,-80.15,66324,776.56
City3452,134.79,29.78,221672,899.15
City3453,-31.45,79.07,821087,30.48
City3454,51.89,88.59,475422,398.31
City3455,12.75,-87.59,415049,281.28
City3456,138.81,-41.04,162225,69.6
City3457,113.34,88.89,266085,39.56
City3458,130.48,-2.64,875873,732.95
City3459,-0.98,19.43,731350,278.29
City3460,54.57,-60.31,936356,508.15
City3461,-141.12,30.55,474087,872.35
City3462,-114.84,-62.12,891480,444.33
City3463,53.53,-51.77,721196,187.53
City3464,-59.66,58.87,850747,947.46
City3465,11.13,3.44,504931,306.96
City3466,-89.02,-25.5,950758,976.66
City3467,23.26,89.0,765699,695.07
City3468,170.45,22.94,158750,83.92
City3469,174.46,25.69,170032,156.08
City3470,34.78,-63.76,630909,52.14
City3471,-51.49,-16.44,801239,460.44
City3472,148.75,62.71,805154,396.92
City3473,-50.53,29.74,486032,362.35
City3474,83.62,-5.82,553903,189.93
City3475,61.36,3.25,768642,561.04
City3476,100.33,65.64,323363,300.05
City3477,-176.69,3.7,295166,151.3
City3478,-159.73,57.48,574692,866.09
City3479,-64.26,-70.9,896531,59.43
City3480,-173.4,-36.84,738713,969.28
City3481,25.76,-37.96,4749,393.89
City3482,-60.94,-41.84,251999,288.91
City3483,-132.26,4.24,570248,344.01
City3484,-51.45,-23.62,798650,544.2
City3485,175.25,-0.56,680185,364.38
City3486,-15.95,-11.06,677941,794.0
City3487,-163.8,-81.68,675264,567.67
City3488,39.86,6.21,460933,666.27
City3489,89.13,16.67,716338,356.64
City3490,-85.18,-29.73,846552,52.86
City3491,39.24,-28.59,357122,476.63
City3492,-101.94,21.21,906732,721.87
City3493,31.56,-89.33,642440,329.89
City3494,-122.93,16.44,712365,784.23
City3495,-43.73,-33.29,413065,151.93
City3496,-86.96,4.09,553905,588.42
City3497,-56.41,10.44,30860,566.04
City3498,176.89,-43.32,20415,362.16
City3499,-177.88,87.75,659010,263.44
City3500,-73.96,16.78,313482,922.93
City3501,36.04,23.7,533947,227.07
City3502,29.03,60.52,971031,521.73
City3503,84.88,40.16,186181,85.37
